customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST_0187,62.0,,North,Secondary,Salaried,414636.34940492874,454822.1653637406,Business,684.6790547285124,6,44,25.87188555128679,2022-03-25,0
CUST_0188,,Female,South,Secondary,Salaried,464847.8078320812,937056.3084126464,Business,814.6331336257956,2,47,35.26155411487149,2025-03-31,0
CUST_0189,44.0,Male,West,Post-Graduate,Unemployed,22000000.0,202923.8906220317,Home,605.1768575901779,3,52,76.25008709811058,2024-07-06,0
CUST_0190,35.0,Female,North,Graduate,Salaried,955872.7927571737,457754.3655289913,Car,679.8289298930653,3,43,50.066011002994074,2019-11-20,0
CUST_0191,52.0,Female,East,Primary,Self-Employed,280819.1920478347,523023.36449097365,Other,575.4369236189814,3,35,49.848670713390916,2022-07-24,0
CUST_0192,52.0,,South,Secondary,Self-Employed,913061.7414758911,303687.6895670303,Car,635.3844979125319,1,54,28.089337893698623,2023-08-21,0
CUST_0193,44.0,,North,Primary,Salaried,1154537.4370347455,151691.3893705727,Home,,3,44,37.356811943097924,2025-11-05,0
CUST_0194,61.0,Female,South,Primary,Salaried,873423.4572470849,1527453.9114580194,Car,651.9009524141264,1,52,77.81618738805307,2022-03-11,1
CUST_0195,32.0,Male,North,Secondary,Salaried,961907.2468343893,1198403.9653808717,Home,684.0155472961626,3,51,53.9885204358644,2019-02-23,0
CUST_0196,59.0,,North,Secondary,Salaried,987052.195641797,344431.4176019804,Home,752.8707172438541,0,37,38.885132670427716,2021-02-19,0
CUST_0197,22.0,Female,South,Graduate,Self-Employed,385595.5349529611,643168.6232299327,Other,744.9813189090916,2,38,52.930930625458906,2020-06-29,0
CUST_0198,23.0,Male,East,Post-Graduate,Salaried,1430925.3354426108,320503.79248413653,Car,622.2999061931525,2,57,49.81794953780176,2021-09-16,0
CUST_0199,57.0,Female,North,Secondary,Unemployed,504682.9564527235,224183.53311676785,Home,677.7234408602263,2,44,29.890086230666224,2022-04-16,0
CUST_0200,37.0,,North,Graduate,Salaried,626694.4950817061,1617004.489860875,Other,739.5572281219582,2,40,38.36145152660267,2024-07-23,0
CUST_0201,22.0,Female,North,Graduate,Salaried,,141244.06702482374,Other,757.6802380572129,2,52,85.58164983794158,2019-02-16,0
CUST_0202,22.0,Male,East,Secondary,Salaried,851773.4003053473,368483.15376461967,Car,630.4132486509385,2,46,52.056046502039536,2021-06-01,0
CUST_0203,48.0,Other,East,Secondary,Salaried,483500.27282498486,477361.5937263533,Home,733.112334110018,2,48,16.75724379642823,2018-06-02,0
CUST_0204,43.0,Female,West,Post-Graduate,Salaried,674368.037254229,1429547.4259974915,Business,704.8359881890776,1,40,54.1837826684354,2021-05-20,1
CUST_0205,57.0,Male,South,Primary,Salaried,329485.80199169327,842909.536393711,Business,600.0508164845803,4,44,68.45558891450304,2018-04-02,0
CUST_0206,52.0,Male,East,Graduate,Salaried,1233410.3174442097,139584.86123427298,Education,740.0118471939302,2,49,28.721192757250904,2018-11-27,1
CUST_0207,53.0,Other,South,Graduate,Salaried,940000.0074243508,449134.50745113875,Business,691.3657406324352,2,40,36.77683865969736,2022-07-23,1
CUST_0208,21.0,Male,West,Secondary,Unemployed,553482.1453161745,456683.10306496307,Education,549.3957045255106,0,49,71.16787718925332,2020-08-12,0
CUST_0209,39.0,Male,South,Secondary,Salaried,502170.84796138667,10000000.0,Home,657.9609829466473,1,40,45.628424438872145,2025-02-14,0
CUST_0210,22.0,Male,East,Graduate,Self-Employed,,694445.6893353853,Education,682.989315618873,2,51,42.42819198975678,2021-06-05,0
CUST_0211,64.0,Male,South,Secondary,Self-Employed,440522.27143409324,167816.77065289806,Car,634.5631640886804,3,51,20.950955462187377,2018-07-13,1
CUST_0212,46.0,Female,East,Secondary,Unemployed,696399.3583836396,338052.91753689165,Business,772.1171319123894,2,58,64.27019355265561,2019-06-14,0
CUST_0213,52.0,Male,South,Graduate,Salaried,1231196.4460875841,629182.0902841542,Education,774.8351368008579,2,47,41.60755733848871,2025-12-02,0
CUST_0214,26.0,Male,East,Graduate,Self-Employed,416039.8077393457,724115.2482453426,Home,651.3132380815366,1,38,5.922307167178154,2021-06-20,0
CUST_0215,52.0,Male,East,Secondary,Salaried,796082.4961914753,499616.70488957386,Car,643.0830858984693,1,43,16.692524734207424,2022-01-13,0
CUST_0216,24.0,Male,South,Post-Graduate,Salaried,773264.5744608513,367738.85111895314,Car,670.157399497301,1,51,34.891548926711444,2019-10-01,0
CUST_0217,31.0,Male,West,Secondary,Salaried,616117.1429774414,413761.0739743695,Car,664.9939575644989,2,48,25.68883872307256,2022-05-30,0
CUST_0218,37.0,Male,North,Graduate,,492693.90143784106,755615.4391822262,Education,635.5623579648558,2,48,28.51268843340039,2022-05-17,0
CUST_0219,58.0,Female,West,Graduate,Salaried,1267891.7290685868,460806.46150755225,Car,401.84025430075314,2,48,87.20405811546175,2024-11-30,0
CUST_0220,44.0,Male,South,Graduate,Self-Employed,467925.7423883504,217012.35794104438,Business,811.610890669971,0,41,57.73541424598987,2024-12-02,0
CUST_0221,25.0,Male,West,Graduate,Salaried,239930.90049162495,189767.43080429992,Home,680.0313472833607,2,46,5.0,2024-05-24,0
CUST_0222,54.0,Female,East,Post-Graduate,Self-Employed,924511.8220819611,158618.41112790088,Education,,1,58,39.34220559803096,2019-11-29,0
CUST_0223,26.0,Male,North,Secondary,Unemployed,335712.6281070968,1246573.8607327293,Business,704.3876847538963,3,39,43.38911866763038,2023-08-08,0
CUST_0224,42.0,Female,South,Graduate,Salaried,950993.2764676422,791928.3081408624,Education,673.9956688599433,2,40,18.415189189140584,2022-08-29,0
CUST_0225,31.0,Male,South,Secondary,Unemployed,1354474.9252925261,417676.0217989229,Car,647.7263116515912,1,42,54.61895349964698,2025-07-05,1
CUST_0226,36.0,Male,South,Secondary,Salaried,919044.7321759823,327534.3198924269,Other,604.5765510206038,1,40,8.254992147481467,2019-06-24,0
CUST_0227,53.0,Male,North,Secondary,Salaried,1171744.073449942,301116.30250704655,Home,542.1040417628228,1,47,64.74504523986667,2018-11-26,0
CUST_0228,29.0,Male,East,Post-Graduate,Salaried,1974359.6002206283,967304.7135516078,Home,578.4215802534205,1,46,70.94753967101191,2019-04-15,0
CUST_0229,26.0,Female,South,Post-Graduate,Salaried,1106205.1103947696,1706758.1620193878,Car,596.2494449967389,2,58,87.34653142122605,2025-12-06,0
CUST_0230,36.0,Male,West,Secondary,Salaried,779605.2710495472,294557.0009615587,Home,728.8191618530726,3,30,16.662073423807566,2019-06-18,0
CUST_0231,49.0,Male,South,Primary,Salaried,,998384.4746095394,Other,734.3467360073296,2,37,20.323847546997555,2023-05-17,0
CUST_0232,23.0,Male,South,Graduate,Salaried,1706327.8982707507,458911.1523759945,Home,613.8650671649922,0,48,57.46809661654916,2019-04-12,0
CUST_0233,40.0,Male,South,Graduate,Unemployed,1719513.7798015832,387822.33366445074,Business,480.2259394671954,4,52,66.28824099118759,2024-10-03,1
CUST_0234,56.0,Female,South,Secondary,Self-Employed,495859.90118194185,1289742.1333493488,Business,680.6840539626407,2,46,59.5611479044543,2020-02-01,0
CUST_0235,39.0,Male,East,Graduate,Self-Employed,308666.7653589878,446809.1644308474,Home,648.3843338255512,3,45,64.43490612949668,2020-10-02,0
CUST_0236,46.0,Male,West,Graduate,Self-Employed,479486.9422789191,553744.1130504006,Education,646.5303134974902,1,52,69.7828925153706,2020-06-09,0
CUST_0237,23.0,Male,East,Post-Graduate,Self-Employed,957164.4842714261,535413.4947750792,Home,751.6953106823273,1,37,48.64050711952619,2024-06-13,0
CUST_0238,39.0,Male,West,Secondary,Salaried,709464.0194870435,144218.28589983712,Car,690.3989469104639,4,43,41.174101558429335,2023-05-10,0
CUST_0239,40.0,Female,South,Graduate,Salaried,580220.2779701854,550669.8172890194,Home,606.771526360994,3,36,20.37281025734273,2024-07-09,1
CUST_0240,52.0,Male,North,Graduate,Self-Employed,884689.8505525015,303494.4020416702,Other,589.5190224530713,1,45,39.63410270611563,2020-08-11,0
CUST_0241,27.0,Female,East,Graduate,Salaried,289463.60372994124,166407.63065916926,Other,660.3041482261283,2,37,42.39200875804387,2021-12-14,0
CUST_0242,61.0,Male,North,Graduate,Self-Employed,702478.9786779184,313328.33252758515,Home,612.0190428357769,1,57,27.905677680163407,2022-07-31,0
CUST_0243,53.0,Male,East,Graduate,Salaried,1202459.1945476162,311523.6860493777,Home,674.5701781979287,1,39,44.31196437917285,2025-10-07,0
CUST_0244,60.0,Other,South,Secondary,,879273.4728087846,925343.8148256656,Business,756.9606533301475,1,51,25.87717859256931,2020-04-11,0
CUST_0245,59.0,Male,East,Graduate,Salaried,950955.9719567589,213704.63502543254,Home,576.5163191300412,0,48,65.03998205424905,2020-04-23,0
CUST_0246,38.0,Male,South,Graduate,Salaried,1564822.0608358067,258877.34430861275,Business,686.5834576106727,3,41,52.664840445224876,2024-04-16,0
CUST_0247,60.0,Female,East,Secondary,Salaried,626778.7178231839,530605.7960112205,Education,748.6287487002043,1,40,36.72713360091035,2021-08-12,0
CUST_0248,21.0,Male,South,Graduate,Self-Employed,453852.36101297464,177894.72501313206,Car,673.5359498136419,3,48,48.39913094086953,2018-07-03,0
CUST_0249,31.0,,South,Secondary,Salaried,1250383.566411128,283707.2373323439,Business,734.118567133824,2,43,25.108384277553302,2021-07-07,0
CUST_0250,48.0,Male,West,Secondary,Salaried,1237797.302407324,140346.4302744767,Car,658.4545630913403,0,52,26.933530263853257,2025-10-17,0
CUST_0251,45.0,Female,South,Post-Graduate,Self-Employed,883625.0172432814,856843.7712897621,Other,692.8121059567727,5,45,33.59061651100999,2022-08-18,0
CUST_0252,43.0,Female,West,Graduate,Self-Employed,595123.1224161125,364415.02564064006,Other,,1,44,41.54529473263618,2024-02-12,0
CUST_0253,51.0,Male,South,Graduate,Salaried,650493.4124143368,445013.71025916684,Home,637.0998171302649,6,36,47.54163262480243,2021-12-03,1
CUST_0254,50.0,Female,North,Secondary,Self-Employed,322063.0195288235,854447.2824476389,Home,829.3007012892499,2,50,47.612814604128104,2025-11-25,0
CUST_0255,62.0,Male,South,Graduate,Salaried,1198819.9230960417,271417.8089853929,Other,723.3185135248941,2,37,21.262002003048593,2022-12-02,0
CUST_0256,55.0,Other,North,Secondary,Salaried,1175772.4127193736,361715.02451719565,Other,777.7239124037691,0,42,43.54688010794115,2019-09-19,0
CUST_0257,27.0,Male,North,Secondary,Salaried,315938.27117852255,7000000.0,Home,,3,43,30.275004229532016,2025-12-16,0
CUST_0258,36.0,Male,South,Post-Graduate,Self-Employed,1047508.7542473283,214496.83393884986,Business,704.5466951962559,0,53,5.0,2023-08-18,0
CUST_0259,46.0,Male,North,Graduate,Self-Employed,811779.111631745,236237.94933338818,Car,783.9342066769856,1,36,100.0,2020-02-22,1
CUST_0260,22.0,Male,West,Graduate,Salaried,370512.2850346714,318780.9880569195,Home,305.0,0,44,30.624286932847596,2022-02-16,0
CUST_0261,,Male,East,Secondary,Self-Employed,334846.5115320411,343741.7706762196,Business,625.2668537619228,2,40,31.6232612253935,2022-11-20,0
CUST_0262,32.0,Female,South,Post-Graduate,Salaried,,550755.0133407791,Home,681.1114423672223,0,52,20.764149797509347,2020-02-14,0
CUST_0263,25.0,Female,North,Graduate,,522296.3255272469,241144.35055350247,Other,604.5374815688651,2,49,25.96512681545087,2022-10-26,0
CUST_0264,57.0,Other,South,Graduate,Salaried,,562837.2195696946,Home,522.3721753917648,2,39,41.603898331545906,2023-02-07,0
CUST_0265,52.0,Male,West,Graduate,Salaried,1097622.1969617596,5000000.0,Education,616.0593317705731,1,50,69.3326398341605,2020-10-03,0
CUST_0266,29.0,Male,South,Primary,Salaried,843452.5005681863,324333.4180699307,Home,,2,40,41.50172391214176,2019-11-08,0
CUST_0267,61.0,Male,South,Secondary,Salaried,866676.5291723808,256195.38654792958,Car,759.6443589116061,0,44,39.17587843377586,2023-01-05,0
CUST_0268,55.0,Male,North,Graduate,Self-Employed,1351471.5463255043,477614.014456784,Education,615.8360596567734,5,38,66.60493158638498,2018-07-30,0
CUST_0269,39.0,Male,West,Secondary,Salaried,1035414.711970504,390413.0802268322,Home,755.7621840145366,1,51,35.5608624503685,2021-08-29,1
CUST_0270,36.0,Male,East,Secondary,Salaried,855635.0177330694,525050.1927479092,Car,589.1987760644843,2,61,45.380689120361986,2022-06-16,0
CUST_0271,23.0,Female,East,Post-Graduate,Salaried,379110.8778254267,1350397.2509997988,Car,611.0358150395413,2,39,28.411738826166335,2021-09-22,0
CUST_0272,40.0,Male,North,Graduate,Salaried,2500000.0,472148.4820187964,Home,788.6867452547339,1,50,75.33240301714626,2019-05-05,0
CUST_0273,44.0,Male,South,Graduate,Salaried,354327.5778361392,287662.0028951059,Business,683.5715764971872,1,33,63.87318432064524,2021-11-27,0
CUST_0274,53.0,Male,North,Graduate,Self-Employed,547342.0119962776,241199.61156022974,Car,666.9783541036518,1,55,42.2462273483994,2025-05-10,1
CUST_0275,44.0,Male,North,Graduate,Salaried,261614.43843758045,247820.9329575449,Education,697.645999243087,3,52,37.810020926326935,2018-07-10,1
CUST_0276,31.0,Male,North,Secondary,Self-Employed,874201.895078445,161630.22553298037,Car,835.0,1,58,44.4268897805387,2025-06-11,0
CUST_0277,28.0,Other,South,Secondary,Self-Employed,706330.3906108015,864514.5267330391,Car,655.1863903569633,2,48,42.509113585005586,2020-04-22,0
CUST_0278,56.0,,West,Secondary,Salaried,990167.780468758,94250.14918723774,Home,680.1995868594913,1,44,17.15724602419188,2018-12-01,0
CUST_0279,58.0,Male,North,Secondary,Self-Employed,249756.4556847656,633285.2516568255,Car,772.3535702134575,2,44,64.48801412565675,2022-07-01,0
CUST_0280,,Male,South,Graduate,Salaried,1198792.980455167,245084.45075062354,Car,554.7187145523949,1,44,40.91151995560106,2021-01-15,0
CUST_0281,40.0,Female,West,Secondary,Salaried,416915.220127267,314367.89258769405,Business,812.2242736531828,0,48,79.17012676883061,2019-08-02,0
CUST_0282,55.0,Other,North,Graduate,Salaried,598855.0027215971,240004.15451787072,Business,670.6514196256218,2,46,52.59268279372648,2018-03-03,0
CUST_0283,45.0,Female,East,Secondary,Salaried,1085001.404739243,1238124.2906300703,Car,596.7082813274743,3,40,5.0,2019-01-22,1
CUST_0284,55.0,Male,West,Secondary,,750447.007631545,455168.8750035759,Home,583.1273962899206,3,32,21.93077790271709,2021-03-15,0
CUST_0285,45.0,Male,North,Graduate,Salaried,6000000.0,782514.576451906,Home,700.4861987753154,1,51,6.371008079071302,2024-01-10,0
CUST_0286,49.0,Male,West,Secondary,Salaried,,1118357.5153655366,Home,578.9592889948606,3,54,21.707135022259834,2019-09-11,1
CUST_0287,38.0,Other,West,Secondary,Salaried,822877.3938027635,504532.0744992855,Home,637.9907341180176,2,40,15.595169864591156,2022-08-11,0
CUST_0288,38.0,Female,West,Secondary,Salaried,538810.006660486,194865.76622041233,Car,,2,49,49.546214826873126,2025-07-08,0
CUST_0289,22.0,Male,West,Secondary,,593130.4407582739,385598.87981316523,Home,765.7756804553619,0,55,39.310463851087036,2023-02-21,0
CUST_0290,55.0,Female,West,Graduate,Self-Employed,730336.6820806222,267648.3449722407,Home,756.384009444798,4,45,58.329718524520004,2024-02-04,0
CUST_0291,36.0,Female,West,Secondary,Salaried,397190.6973942586,316332.7511228243,Home,631.775570741078,1,60,44.314207511868695,2025-12-04,1
CUST_0292,61.0,Male,North,Secondary,Salaried,1124143.98811408,421159.20776564174,Home,664.0487622334308,2,40,40.67443677339297,2019-05-02,0
CUST_0293,56.0,Other,East,Graduate,Self-Employed,761836.5450238241,409664.54148613964,Home,560.3461324868191,2,44,81.0577250868482,2021-07-01,0
CUST_0294,53.0,Female,South,Secondary,Self-Employed,677289.8433029014,600476.7935005185,Home,527.067836506721,0,38,49.010807409453044,2024-12-22,0
CUST_0295,24.0,Male,West,Post-Graduate,Self-Employed,,664716.4697173374,Car,587.8210664305535,0,42,43.55079268495366,2019-06-25,1
CUST_0296,53.0,Male,South,Graduate,Salaried,608447.0303700467,409667.5427315444,Car,764.2323020994357,2,56,29.638063438775227,2022-03-16,0
CUST_0297,34.0,Male,North,Graduate,Salaried,587949.3557167639,596855.9684694767,Home,848.0,1,36,23.833556717946706,2023-08-23,0
CUST_0298,41.0,Male,West,Graduate,Salaried,497913.5873980924,306340.02698032965,Car,708.757719694746,1,50,58.86901833105782,2018-05-31,0
CUST_0299,,Male,East,Secondary,Salaried,784980.7677485782,1129571.301682504,Car,570.6781635034567,1,47,57.79252796102747,2020-12-09,0
CUST_0300,28.0,Male,South,Graduate,Self-Employed,770176.6641339755,302896.0511120262,Home,626.6255316956641,5,42,73.288417301082,2021-05-23,0
CUST_0301,27.0,Other,West,Secondary,Self-Employed,15000000.0,1040314.2625308906,Home,615.6634228866034,4,54,53.62040867945068,2020-09-17,0
CUST_0302,23.0,Male,North,Post-Graduate,Salaried,589479.9311088028,160132.34322982334,Car,667.5501222034578,2,43,37.92414892608818,2025-05-15,0
CUST_0303,37.0,Male,East,Secondary,Self-Employed,452230.09733545635,344799.29791455396,Education,662.8209832525913,1,47,54.198185017865704,2019-01-07,0
CUST_0304,53.0,Male,South,Graduate,Salaried,,356938.27270262036,Home,604.8532357478128,1,41,43.554589160329066,2021-02-10,0
CUST_0305,32.0,Male,South,Graduate,Salaried,251018.98041094677,547050.8934239156,Home,706.1912605923908,0,43,60.57693241332786,2024-04-18,0
CUST_0306,42.0,Female,West,Primary,Salaried,572476.5210750706,822640.5463126153,Business,310.0,2,39,69.0179728833368,2023-10-02,1
CUST_0307,42.0,Male,East,Secondary,Unemployed,254870.3709133508,187667.3424839097,Home,625.338267568029,1,41,41.96598576509182,2021-02-27,0
CUST_0308,50.0,Male,East,Graduate,Salaried,503923.12939790596,207194.80824407868,Home,702.8208793724399,2,45,76.6315735166653,2018-07-12,0
CUST_0309,58.0,Male,East,Graduate,Unemployed,464049.0731146928,168664.56757982323,Business,764.321402624789,4,38,66.39025081718735,2025-03-23,1
CUST_0310,58.0,Female,East,Secondary,Self-Employed,1159233.9110132786,1133852.6309851492,Business,787.1045582842435,1,38,45.318318109759275,2020-12-16,0
CUST_0311,,Female,North,Graduate,Salaried,371949.54725605104,554225.1669560587,Car,716.7996617457394,1,46,57.07337895104289,2023-11-15,0
CUST_0312,28.0,Male,East,Post-Graduate,Salaried,427656.30669296806,210647.84051560628,Car,714.5950957557017,1,30,50.498943965643306,2018-07-17,0
CUST_0313,47.0,Male,South,Post-Graduate,Self-Employed,526964.9755808004,329996.2104781737,Home,661.9895814481766,1,40,45.395891870477286,2024-01-04,0
CUST_0314,47.0,Male,South,Secondary,Salaried,472431.7795302477,1029141.8305598656,Home,757.228467165137,3,44,79.43661101651418,2022-05-18,0
CUST_0315,54.0,Male,North,Graduate,Unemployed,1380308.772720781,370392.8212636321,Education,599.723641149516,4,53,54.31688029783244,2022-05-20,0
CUST_0316,41.0,Male,South,Secondary,Unemployed,347498.4858441706,355390.0384872921,Home,748.5387607556123,1,51,29.862569508640924,2025-08-02,0
CUST_0317,50.0,Male,South,Post-Graduate,Salaried,527579.6706997046,260431.50448668326,Car,658.4296449364398,2,46,26.496545815285046,2019-11-15,0
CUST_0318,53.0,Male,East,Graduate,Salaried,780245.2161296491,219587.97798799083,Other,791.8202620401297,3,57,27.232255431859905,2018-11-29,0
CUST_0319,48.0,Male,South,Secondary,Unemployed,1055345.2056784297,1030268.0087786772,Other,724.1154805280056,1,47,53.81108101652712,2021-05-28,0
CUST_0320,53.0,Female,North,Graduate,Self-Employed,527336.8387767499,1452408.7948077123,Home,674.9100326695175,2,54,38.852753898256964,2021-11-22,0
CUST_0321,25.0,Male,East,Secondary,Salaried,226335.3123377335,225791.38569057488,Education,662.2634263321795,2,48,50.99928689903,2021-09-27,0
CUST_0322,39.0,Male,West,Post-Graduate,Salaried,598493.1268772124,1203160.6079026898,Car,719.4209640836327,1,33,61.855133129304704,2022-12-27,0
CUST_0323,24.0,Male,East,Post-Graduate,Salaried,,319921.2882637212,Business,715.7843260764541,2,49,81.51684354778119,2025-01-03,0
CUST_0324,55.0,Male,North,Graduate,Unemployed,759131.8190673086,653799.7942050258,Home,650.1242746624604,2,48,39.267481793609576,2024-01-29,0
CUST_0325,37.0,Female,East,Secondary,Self-Employed,740260.526582296,1207608.51155921,Home,686.887681870126,1,51,19.646089068001853,2022-01-31,0
CUST_0326,64.0,Male,East,Graduate,Self-Employed,362241.9894085508,406544.7324137391,Home,747.2292565511451,2,36,77.26323717595308,2022-11-07,0
CUST_0327,48.0,,North,Secondary,Salaried,342356.6357192759,357697.7079774324,Car,577.7482806589812,3,43,18.772185198256715,2023-07-04,1
CUST_0328,50.0,Female,East,Primary,Salaried,656481.9963223203,788398.9609979138,Car,734.4408665415285,3,53,18.064283265795744,2025-02-24,0
CUST_0329,49.0,Male,North,Graduate,Self-Employed,296623.58832908666,206909.31321050445,Business,845.0,2,41,76.79610467940417,2025-01-03,0
CUST_0330,26.0,Male,North,Secondary,Salaried,998966.8402843142,1004445.1186304577,Education,768.9985606671119,0,34,64.19216749927463,2021-04-27,0
CUST_0331,55.0,Female,West,Secondary,Salaried,408020.2991614345,497310.2901154666,Home,626.3259724022572,1,31,53.72712614207128,2021-02-17,0
CUST_0332,61.0,Male,South,Post-Graduate,Salaried,641244.5250323997,20000000.0,Car,680.4287064569668,3,34,44.10142204583747,2018-04-15,0
CUST_0333,57.0,Male,South,Secondary,Self-Employed,230396.2280955925,294809.75807925593,Home,695.3801282003672,1,30,40.69432768688543,2025-06-14,0
CUST_0334,44.0,Other,East,Secondary,Unemployed,523418.4999782974,170856.46609833723,Business,735.4097387900176,3,41,33.2851315501019,2020-03-17,0
CUST_0335,49.0,Male,East,Post-Graduate,Salaried,338576.1607815378,309181.06189889455,Other,712.183769687075,0,48,39.90522286304251,2020-11-30,0
CUST_0336,51.0,Male,West,Secondary,Salaried,181253.45096341593,374061.8467438028,Other,587.0333675890794,2,37,44.146523141447,2020-06-07,1
CUST_0337,55.0,Male,West,Graduate,Salaried,875666.6763053277,214078.35878904472,Business,701.8283024646234,1,47,20.25990194509041,2025-06-17,0
CUST_0338,53.0,Female,West,Post-Graduate,Unemployed,,435904.0278347422,Home,830.3171580702806,2,46,30.23588671249579,2018-11-17,0
CUST_0339,41.0,Male,North,Post-Graduate,Salaried,1209766.732597942,626588.1971064518,Home,725.8818181970986,1,42,6.985471520444477,2024-07-10,0
CUST_0340,52.0,Male,West,Graduate,Salaried,945678.1057052334,387539.2320097728,Education,802.853520840245,0,46,46.40269413780564,2024-04-30,0
CUST_0341,43.0,Male,West,Secondary,Salaried,517601.541069825,715624.5524377081,Other,758.2296032971109,0,37,46.40582161951788,2025-12-22,0
CUST_0342,53.0,Male,East,Secondary,Self-Employed,1012534.6175721985,255762.58061281126,Home,782.1801451578807,1,44,77.01327785277323,2022-02-09,0
CUST_0343,23.0,Male,West,Graduate,Salaried,1274222.6967913306,908337.0568618885,Home,703.2476495738529,1,49,51.75998859658606,2024-07-27,0
CUST_0344,38.0,Male,North,Post-Graduate,Salaried,700801.2821755405,8000000.0,Business,,4,66,34.99124279552319,2022-04-18,0
CUST_0345,45.0,Male,North,Graduate,Salaried,338855.67122266395,1327333.8717484958,Home,699.1638317481031,0,47,41.39360996940481,2022-12-02,0
CUST_0346,62.0,Male,East,Secondary,Self-Employed,493889.1002993781,2438649.548478848,Car,680.3255648787142,1,36,53.76280162519983,2022-02-28,0
CUST_0347,51.0,Male,West,Secondary,Salaried,1658146.0692468155,323784.1429012721,Education,735.6646235051828,2,40,49.09702727781003,2023-04-03,0
CUST_0348,23.0,Male,West,Secondary,Self-Employed,623820.751821553,333253.30248205,Home,640.9248545744599,8,42,55.40914654580877,2023-02-09,0
CUST_0349,60.0,Male,North,Graduate,Salaried,150000.0,378750.6592439931,Home,821.4036737010974,0,48,51.78680592368283,2021-11-06,0
CUST_0350,44.0,Male,West,Graduate,Salaried,289763.3217511754,682825.3780766377,Business,610.3990274233795,5,33,40.45240322657999,2025-06-16,0
CUST_0351,52.0,Female,West,Post-Graduate,Salaried,514669.8237676251,1138454.0927268586,Education,740.8541089937869,1,44,35.35572076068601,2022-02-13,0
CUST_0352,42.0,Male,West,Graduate,Self-Employed,1149033.2826120392,284940.85825664824,Other,783.4003562977691,1,44,34.38788032872061,2023-05-14,0
CUST_0353,43.0,Male,South,Secondary,Salaried,559338.6306404428,587642.3821779742,Car,666.7533684529698,3,49,28.34511687680294,2018-01-05,0
CUST_0354,22.0,Male,East,Graduate,Self-Employed,1160852.3202401104,409156.80949590093,Home,596.5267016646377,1,40,25.52185289205854,2023-09-13,0
CUST_0355,47.0,Female,South,Graduate,Self-Employed,486668.4393066498,693619.7880496887,Business,766.6647191961766,1,41,78.09235075552455,2021-03-14,0
CUST_0356,,Female,East,Graduate,Salaried,220657.44484435592,1294484.6848069313,Car,695.2546482537691,1,36,47.244782729629,2024-07-26,0
CUST_0357,22.0,Male,North,Graduate,Self-Employed,,380321.83046531025,Home,740.9987054451308,1,41,42.20457388004998,2025-03-15,0
CUST_0358,46.0,Male,West,Graduate,Self-Employed,785791.9900795046,139817.80973810187,Business,671.7909050872012,0,48,36.07408230888769,2024-11-17,0
CUST_0359,37.0,Female,East,Graduate,Salaried,750729.2406711152,757466.0793012672,Home,809.8943511741797,0,33,52.71982396795679,2018-12-14,0
CUST_0360,60.0,Male,South,Secondary,Salaried,325923.63348072005,251226.25055230604,Home,521.2243960845238,2,49,66.66594994900932,2022-11-01,0
CUST_0361,53.0,Male,West,Primary,Unemployed,535828.6632735912,407103.1393152231,Home,708.2133163462801,2,37,130.0,2018-05-05,0
CUST_0362,29.0,Male,North,Graduate,Salaried,2500000.0,780682.9929856953,Car,,1,50,61.58860357160719,2022-12-19,0
CUST_0363,63.0,,East,Secondary,Self-Employed,329862.04065432504,554143.6672180098,Car,687.9004283622047,4,34,34.44248192068838,2024-08-01,0
CUST_0364,59.0,Other,East,Secondary,Unemployed,934835.1745496577,419072.34448096075,Car,702.6769019762684,2,44,44.92567364789917,2025-01-18,0
CUST_0365,49.0,Female,East,Primary,Salaried,205162.16776385877,300705.2003655193,Business,647.4491140574744,1,48,34.67919398653873,2019-05-13,0
CUST_0366,62.0,Male,West,Graduate,Self-Employed,1045298.6012477259,59105.379063421424,Other,681.5516380899963,1,49,110.0,2021-03-22,0
CUST_0367,46.0,Male,South,Secondary,Salaried,397897.0877221277,733679.4039168048,Home,554.6107540147771,3,52,67.9066381450478,2018-02-22,1
CUST_0368,55.0,,South,Graduate,Salaried,810880.670767171,376975.9503757075,Home,626.1176500535231,2,47,52.90926920826915,2018-05-29,0
CUST_0369,45.0,Female,East,Post-Graduate,Salaried,319460.3870437104,1298003.9982995994,Home,620.9933654673329,2,33,74.28085858792893,2019-05-18,1
CUST_0370,44.0,Male,North,Primary,Salaried,762758.4508516074,594587.0932611517,Home,730.1842993271973,2,47,39.80657501189745,2020-05-19,0
CUST_0371,33.0,Female,North,Primary,Self-Employed,394340.4806588622,308110.91198217403,Education,637.1472680534199,2,46,30.474701027693158,2018-08-07,0
CUST_0372,27.0,Other,South,Secondary,Self-Employed,438647.3828831381,949615.0050635461,Business,639.3143337545134,0,38,54.21831276049703,2021-07-24,0
CUST_0373,56.0,,North,Post-Graduate,Self-Employed,828871.109864943,1007309.4726801055,Business,,0,37,47.13945053801074,2024-11-04,1
CUST_0374,65.0,Male,South,Secondary,Salaried,512992.0514859629,386033.9475882899,Home,623.8516473113511,1,52,50.808640556964015,2023-11-01,0
CUST_0375,40.0,Male,East,Secondary,Salaried,,1037738.3790629463,Car,700.1766701946273,1,40,48.11796293339697,2020-01-08,0
